"","model","method","parm_names","parm_values","eps","ss"
"5493","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.546396370585542,36.3542803786166,200
"5494","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3275,36.3542803786166,200
"5495","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",599.261471828939,36.3542803786166,200
"5496","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",196.466076588161,36.3542803786166,200
"5497","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.345012369154219,36.3542803786166,200
"5498","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.8762339777186,36.3542803786166,200
"5499","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,36.3542803786166,200
"5500","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7074,36.3542803786166,200
"5501","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.538320701834878,36.3542803786166,200
"5502","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.3563,36.3542803786166,200
"5503","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",586.279953609836,36.3542803786166,200
"5504","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",193.401290324459,36.3542803786166,200
"5505","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.295090113563472,23.5311957272215,25
"5506","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.03654131573599,23.5311957272215,25
"5507","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,23.5311957272215,25
"5508","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7405,23.5311957272215,25
"5509","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.57760136596859,23.5311957272215,25
"5510","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.289,23.5311957272215,25
"5511","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",691.695246405918,23.5311957272215,25
"5512","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",206.639396635064,23.5311957272215,25
"5513","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.246074519007887,23.5311957272215,25
"5514","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.13228203681597,23.5311957272215,25
"5515","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,23.5311957272215,25
"5516","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7838,23.5311957272215,25
"5517","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.505536442006295,23.5311957272215,25
"5518","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2476,23.5311957272215,25
"5519","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",774.146113427989,23.5311957272215,25
"5520","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",178.632338666889,23.5311957272215,25
"5521","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.258708191539194,24.5721989764221,50
"5522","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.13512651074358,24.5721989764221,50
"5523","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,24.5721989764221,50
"5524","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7808,24.5721989764221,50
"5525","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.515258722273822,24.5721989764221,50
"5526","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2659,24.5721989764221,50
"5527","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",764.553978559464,24.5721989764221,50
"5528","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",186.078916400385,24.5721989764221,50
"5529","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.307516831867361,24.5721989764221,50
"5530","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.08496048331879,24.5721989764221,50
"5531","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,24.5721989764221,50
"5532","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7315,24.5721989764221,50
"5533","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.628949179644526,24.5721989764221,50
"5534","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.3093,24.5721989764221,50
"5535","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",732.185683923797,24.5721989764221,50
"5536","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",222.429851734951,24.5721989764221,50
"5537","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.305184502103392,35.2929260186564,100
"5538","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.99650278741644,35.2929260186564,100
"5539","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,35.2929260186564,100
"5540","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7322,35.2929260186564,100
"5541","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.556822952073314,35.2929260186564,100
"5542","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3146,35.2929260186564,100
"5543","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",673.515875159682,35.2929260186564,100
"5544","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",204.893825957852,35.2929260186564,100
"5545","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.264373765403081,35.2929260186564,100
"5546","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.21146382164909,35.2929260186564,100
"5547","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,35.2929260186564,100
"5548","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.768,35.2929260186564,100
"5549","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.603249345208239,35.2929260186564,100
"5550","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.264,35.2929260186564,100
"5551","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",814.267679764111,35.2929260186564,100
"5552","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",220.926359812978,35.2929260186564,100
"5553","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.288024547935786,35.0705685917692,200
"5554","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.04127125908926,35.0705685917692,200
"5555","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,35.0705685917692,200
"5556","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7528,35.0705685917692,200
"5557","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.562241139797269,35.0705685917692,200
"5558","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2931,35.0705685917692,200
"5559","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",687.705365430124,35.0705685917692,200
"5560","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",199.140512620674,35.0705685917692,200
"5561","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.316091990208642,35.0705685917692,200
"5562","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.91411358855738,35.0705685917692,200
"5563","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,35.0705685917692,200
"5564","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7328,35.0705685917692,200
"5565","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.513830225872859,35.0705685917692,200
"5566","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.3135,35.0705685917692,200
"5567","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",607.030235932661,35.0705685917692,200
"5568","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",183.278778480643,35.0705685917692,200
"5569","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.229994797287779,33.7214592973463,25
"5570","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.28061217430997,33.7214592973463,25
"5571","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,33.7214592973463,25
"5572","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7947,33.7214592973463,25
"5573","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.566901826391983,33.7214592973463,25
"5574","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2269,33.7214592973463,25
"5575","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",890.256998143046,33.7214592973463,25
"5576","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",201.9137367626,33.7214592973463,25
"5577","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.230274331238155,33.7214592973463,25
"5578","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.22357556880954,33.7214592973463,25
"5579","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,33.7214592973463,25
"5580","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7999,33.7214592973463,25
"5581","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.515639884230207,33.7214592973463,25
"5582","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2409,33.7214592973463,25
"5583","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",848.096211587239,33.7214592973463,25
"5584","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",185.167447991575,33.7214592973463,25
"5585","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.269024875392121,33.4456954843373,50
"5586","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.11562404319701,33.4456954843373,50
"5587","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,33.4456954843373,50
"5588","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7635,33.4456954843373,50
"5589","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.580043224748458,33.4456954843373,50
"5590","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2766,33.4456954843373,50
"5591","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",732.856275571665,33.4456954843373,50
"5592","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",209.614993390159,33.4456954843373,50
"5593","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.253813281385525,33.4456954843373,50
"5594","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.07576564324898,33.4456954843373,50
"5595","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,33.4456954843373,50
"5596","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7758,33.4456954843373,50
"5597","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.495172823411417,33.4456954843373,50
"5598","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2508,33.4456954843373,50
"5599","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",724.160628120438,33.4456954843373,50
"5600","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",176.062272079799,33.4456954843373,50
"5601","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.27742565092702,32.7767356449681,100
"5602","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.08615007872917,32.7767356449681,100
"5603","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,32.7767356449681,100
"5604","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7596,32.7767356449681,100
"5605","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.570234466803218,32.7767356449681,100
"5606","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2798,32.7767356449681,100
"5607","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",724.045063483082,32.7767356449681,100
"5608","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",205.385349535911,32.7767356449681,100
"5609","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.265448176107628,32.7767356449681,100
"5610","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.17298362793584,32.7767356449681,100
"5611","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,32.7767356449681,100
"5612","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.769,32.7767356449681,100
"5613","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.562817664518082,32.7767356449681,100
"5614","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2706,32.7767356449681,100
"5615","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",783.222027729231,32.7767356449681,100
"5616","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",203.031461231454,32.7767356449681,100
"5617","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.276267323547034,35.8142261767928,200
"5618","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.08585944816625,35.8142261767928,200
"5619","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,35.8142261767928,200
"5620","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7611,35.8142261767928,200
"5621","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.537222088964195,35.8142261767928,200
"5622","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2688,35.8142261767928,200
"5623","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",707.610716701755,35.8142261767928,200
"5624","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",196.208442126041,35.8142261767928,200
"5625","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.261016288124309,35.8142261767928,200
"5626","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.03920968815434,35.8142261767928,200
"5627","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,35.8142261767928,200
"5628","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.768,35.8142261767928,200
"5629","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.490311400085296,35.8142261767928,200
"5630","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2605,35.8142261767928,200
"5631","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",699.085975200324,35.8142261767928,200
"5632","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",175.871085117155,35.8142261767928,200
"5633","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.294175650966637,30.6645964543747,25
"5634","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.03347779237995,30.6645964543747,25
"5635","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,30.6645964543747,25
"5636","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7377,30.6645964543747,25
"5637","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.597888719022421,30.6645964543747,25
"5638","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2955,30.6645964543747,25
"5639","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",694.291600150082,30.6645964543747,25
"5640","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",210.596237255825,30.6645964543747,25
"5641","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.301645056632156,30.6645964543747,25
"5642","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.00613246379227,30.6645964543747,25
"5643","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,30.6645964543747,25
"5644","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7344,30.6645964543747,25
"5645","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.611210811995415,30.6645964543747,25
"5646","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2956,30.6645964543747,25
"5647","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",657.742442095278,30.6645964543747,25
"5648","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",212.007547829182,30.6645964543747,25
"5649","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.279763131402487,36.190721975838,50
"5650","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.06393528571867,36.190721975838,50
"5651","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,36.190721975838,50
"5652","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7585,36.190721975838,50
"5653","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.564700031666793,36.190721975838,50
"5654","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2809,36.190721975838,50
"5655","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",721.839712107699,36.190721975838,50
"5656","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",199.519940827135,36.190721975838,50
"5657","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.289336488002858,36.190721975838,50
"5658","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.05340038205726,36.190721975838,50
"5659","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,36.190721975838,50
"5660","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7468,36.190721975838,50
"5661","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.585074386251211,36.190721975838,50
"5662","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2936,36.190721975838,50
"5663","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",710.525779278289,36.190721975838,50
"5664","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",202.684788034894,36.190721975838,50
"5665","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.289513845121793,33.8396311684199,100
"5666","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.02664190516574,33.8396311684199,100
"5667","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,33.8396311684199,100
"5668","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7518,33.8396311684199,100
"5669","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.590794754521992,33.8396311684199,100
"5670","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.282,33.8396311684199,100
"5671","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",692.453289930961,33.8396311684199,100
"5672","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",206.748079032979,33.8396311684199,100
"5673","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.226770930371764,33.8396311684199,100
"5674","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.27068475338757,33.8396311684199,100
"5675","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,33.8396311684199,100
"5676","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.8003,33.8396311684199,100
"5677","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.530716521811907,33.8396311684199,100
"5678","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2282,33.8396311684199,100
"5679","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",870.80100681634,33.8396311684199,100
"5680","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",188.253982992863,33.8396311684199,100
"5681","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.316005485709156,35.0940022154282,200
"5682","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.93933959232578,35.0940022154282,200
"5683","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,35.0940022154282,200
"5684","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7381,35.0940022154282,200
"5685","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.541797660540224,35.0940022154282,200
"5686","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3195,35.0940022154282,200
"5687","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",625.277888327864,35.0940022154282,200
